filename,action_type,timestamp,fps,width,height
cross_right_20260307_194547_375387.mp4,cross_right,2026-03-07T19:45:48.898718,30.0,1920,1080
cross_right_20260307_194550_927222.mp4,cross_right,2026-03-07T19:45:52.449142,30.0,1920,1080
cross_right_20260307_194554_463823.mp4,cross_right,2026-03-07T19:45:55.973579,30.0,1920,1080
cross_right_20260307_194558_000315.mp4,cross_right,2026-03-07T19:45:59.522218,30.0,1920,1080
cross_right_20260307_194601_552041.mp4,cross_right,2026-03-07T19:46:03.069463,30.0,1920,1080
cross_right_20260307_194605_086619.mp4,cross_right,2026-03-07T19:46:06.611970,30.0,1920,1080
cross_right_20260307_194608_622847.mp4,cross_right,2026-03-07T19:46:10.182578,30.0,1920,1080
cross_right_20260307_194612_238584.mp4,cross_right,2026-03-07T19:46:13.764195,30.0,1920,1080
cross_right_20260307_194615_775781.mp4,cross_right,2026-03-07T19:46:17.298411,30.0,1920,1080
cross_right_20260307_194619_311192.mp4,cross_right,2026-03-07T19:46:20.834783,30.0,1920,1080
cross_right_20260307_194622_895749.mp4,cross_right,2026-03-07T19:46:24.408057,30.0,1920,1080
cross_right_20260307_194626_431612.mp4,cross_right,2026-03-07T19:46:27.953733,30.0,1920,1080
cross_right_20260307_194629_968450.mp4,cross_right,2026-03-07T19:46:31.492496,30.0,1920,1080
cross_right_20260307_194633_518526.mp4,cross_right,2026-03-07T19:46:35.035336,30.0,1920,1080
cross_right_20260307_194637_057353.mp4,cross_right,2026-03-07T19:46:38.604915,30.0,1920,1080
cross_right_20260307_194640_622471.mp4,cross_right,2026-03-07T19:46:42.147080,30.0,1920,1080
cross_right_20260307_194644_158690.mp4,cross_right,2026-03-07T19:46:45.681071,30.0,1920,1080
cross_right_20260307_194647_712287.mp4,cross_right,2026-03-07T19:46:49.234105,30.0,1920,1080
cross_right_20260307_194651_278899.mp4,cross_right,2026-03-07T19:46:52.801047,30.0,1920,1080
cross_right_20260307_194654_813742.mp4,cross_right,2026-03-07T19:46:56.336646,30.0,1920,1080
cross_right_20260307_194658_366522.mp4,cross_right,2026-03-07T19:46:59.931908,30.0,1920,1080
cross_right_20260307_194701_966831.mp4,cross_right,2026-03-07T19:47:03.500809,30.0,1920,1080
cross_right_20260307_194705_550726.mp4,cross_right,2026-03-07T19:47:07.072130,30.0,1920,1080
cross_right_20260307_194709_087632.mp4,cross_right,2026-03-07T19:47:10.624919,30.0,1920,1080
cross_right_20260307_194712_686889.mp4,cross_right,2026-03-07T19:47:14.207326,30.0,1920,1080
cross_right_20260307_194716_269645.mp4,cross_right,2026-03-07T19:47:17.791586,30.0,1920,1080
cross_right_20260307_194719_806383.mp4,cross_right,2026-03-07T19:47:21.331554,30.0,1920,1080
cross_right_20260307_194723_341442.mp4,cross_right,2026-03-07T19:47:24.862979,30.0,1920,1080
cross_right_20260307_194726_894421.mp4,cross_right,2026-03-07T19:47:28.423730,30.0,1920,1080
cross_right_20260307_194730_462348.mp4,cross_right,2026-03-07T19:47:31.970954,30.0,1920,1080
cross_right_20260307_194733_998363.mp4,cross_right,2026-03-07T19:47:35.563279,30.0,1920,1080
cross_right_20260307_194737_581049.mp4,cross_right,2026-03-07T19:47:39.105845,30.0,1920,1080
cross_right_20260307_194741_117445.mp4,cross_right,2026-03-07T19:47:42.641404,30.0,1920,1080
cross_right_20260307_194744_653295.mp4,cross_right,2026-03-07T19:47:46.177679,30.0,1920,1080
cross_right_20260307_194748_206664.mp4,cross_right,2026-03-07T19:47:49.714296,30.0,1920,1080
cross_right_20260307_194751_740859.mp4,cross_right,2026-03-07T19:47:53.264010,30.0,1920,1080
cross_right_20260307_194755_277309.mp4,cross_right,2026-03-07T19:47:56.798061,30.0,1920,1080
cross_right_20260307_194758_861108.mp4,cross_right,2026-03-07T19:48:00.367191,30.0,1920,1080
cross_right_20260307_194802_396035.mp4,cross_right,2026-03-07T19:48:03.917563,30.0,1920,1080
cross_right_20260307_194805_996763.mp4,cross_right,2026-03-07T19:48:07.519658,30.0,1920,1080
cross_right_20260307_194809_566233.mp4,cross_right,2026-03-07T19:48:11.103508,30.0,1920,1080
cross_right_20260307_194813_149456.mp4,cross_right,2026-03-07T19:48:14.674894,30.0,1920,1080
cross_right_20260307_194816_686517.mp4,cross_right,2026-03-07T19:48:18.239415,30.0,1920,1080
cross_right_20260307_194820_270020.mp4,cross_right,2026-03-07T19:48:21.791488,30.0,1920,1080
cross_right_20260307_194823_806389.mp4,cross_right,2026-03-07T19:48:25.325406,30.0,1920,1080
hook_left_20260307_194830_412873.mp4,hook_left,2026-03-07T19:48:31.935248,30.0,1920,1080
hook_left_20260307_194833_948245.mp4,hook_left,2026-03-07T19:48:35.470797,30.0,1920,1080
hook_left_20260307_194837_501477.mp4,hook_left,2026-03-07T19:48:39.022343,30.0,1920,1080
hook_left_20260307_194841_036329.mp4,hook_left,2026-03-07T19:48:42.545690,30.0,1920,1080
hook_left_20260307_194844_570507.mp4,hook_left,2026-03-07T19:48:46.093374,30.0,1920,1080
hook_left_20260307_194848_123842.mp4,hook_left,2026-03-07T19:48:49.631287,30.0,1920,1080
hook_left_20260307_194851_659775.mp4,hook_left,2026-03-07T19:48:53.173766,30.0,1920,1080
hook_left_20260307_194855_210178.mp4,hook_left,2026-03-07T19:48:56.726657,30.0,1920,1080
hook_left_20260307_194858_780290.mp4,hook_left,2026-03-07T19:49:00.286539,30.0,1920,1080
hook_left_20260307_194902_315462.mp4,hook_left,2026-03-07T19:49:03.839901,30.0,1920,1080
hook_left_20260307_194905_852442.mp4,hook_left,2026-03-07T19:49:07.373915,30.0,1920,1080
hook_left_20260307_194909_436439.mp4,hook_left,2026-03-07T19:49:10.950094,30.0,1920,1080
hook_left_20260307_194912_971454.mp4,hook_left,2026-03-07T19:49:14.497103,30.0,1920,1080
hook_left_20260307_194916_507552.mp4,hook_left,2026-03-07T19:49:18.036313,30.0,1920,1080
hook_left_20260307_194920_104195.mp4,hook_left,2026-03-07T19:49:21.676087,30.0,1920,1080
hook_left_20260307_194923_692100.mp4,hook_left,2026-03-07T19:49:25.218846,30.0,1920,1080
hook_left_20260307_194927_231168.mp4,hook_left,2026-03-07T19:49:28.853860,30.0,1920,1080
hook_left_20260307_194930_876815.mp4,hook_left,2026-03-07T19:49:32.399209,30.0,1920,1080
hook_left_20260307_194934_411430.mp4,hook_left,2026-03-07T19:49:35.936297,30.0,1920,1080
hook_left_20260307_194937_998151.mp4,hook_left,2026-03-07T19:49:39.502269,30.0,1920,1080
hook_left_20260307_194941_531145.mp4,hook_left,2026-03-07T19:49:43.049322,30.0,1920,1080
hook_left_20260307_194945_068584.mp4,hook_left,2026-03-07T19:49:46.588121,30.0,1920,1080
hook_left_20260307_194948_603433.mp4,hook_left,2026-03-07T19:49:50.124261,30.0,1920,1080
hook_left_20260307_194952_155283.mp4,hook_left,2026-03-07T19:49:53.677166,30.0,1920,1080
hook_left_20260307_194955_691354.mp4,hook_left,2026-03-07T19:49:57.215195,30.0,1920,1080
hook_left_20260307_194959_227248.mp4,hook_left,2026-03-07T19:50:00.781856,30.0,1920,1080
hook_left_20260307_195002_811303.mp4,hook_left,2026-03-07T19:50:04.334093,30.0,1920,1080
hook_left_20260307_195006_380665.mp4,hook_left,2026-03-07T19:50:07.901419,30.0,1920,1080
hook_left_20260307_195009_915153.mp4,hook_left,2026-03-07T19:50:11.438532,30.0,1920,1080
hook_left_20260307_195013_466829.mp4,hook_left,2026-03-07T19:50:14.994454,30.0,1920,1080
hook_left_20260307_195017_002383.mp4,hook_left,2026-03-07T19:50:18.511897,30.0,1920,1080
hook_left_20260307_195020_538615.mp4,hook_left,2026-03-07T19:50:22.062455,30.0,1920,1080
hook_left_20260307_195024_090988.mp4,hook_left,2026-03-07T19:50:25.599725,30.0,1920,1080
hook_left_20260307_195027_625955.mp4,hook_left,2026-03-07T19:50:29.145123,30.0,1920,1080
hook_left_20260307_195031_164011.mp4,hook_left,2026-03-07T19:50:32.695131,30.0,1920,1080
hook_left_20260307_195034_745710.mp4,hook_left,2026-03-07T19:50:36.252821,30.0,1920,1080
hook_left_20260307_195038_282247.mp4,hook_left,2026-03-07T19:50:39.839869,30.0,1920,1080
hook_left_20260307_195041_850136.mp4,hook_left,2026-03-07T19:50:43.374917,30.0,1920,1080
hook_left_20260307_195045_402471.mp4,hook_left,2026-03-07T19:50:46.927853,30.0,1920,1080
hook_left_20260307_195048_937967.mp4,hook_left,2026-03-07T19:50:50.460500,30.0,1920,1080
hook_left_20260307_195052_477007.mp4,hook_left,2026-03-07T19:50:54.039403,30.0,1920,1080
hook_left_20260307_195056_093577.mp4,hook_left,2026-03-07T19:50:57.645596,30.0,1920,1080
hook_left_20260307_195059_659513.mp4,hook_left,2026-03-07T19:51:01.184555,30.0,1920,1080
hook_left_20260307_195103_193782.mp4,hook_left,2026-03-07T19:51:04.718092,30.0,1920,1080
hook_left_20260307_195106_744547.mp4,hook_left,2026-03-07T19:51:08.299598,30.0,1920,1080
hook_left_20260307_195110_321153.mp4,hook_left,2026-03-07T19:51:11.838298,30.0,1920,1080
hook_left_20260307_195113_849237.mp4,hook_left,2026-03-07T19:51:15.373891,30.0,1920,1080
hook_left_20260307_195117_400759.mp4,hook_left,2026-03-07T19:51:18.926155,30.0,1920,1080
hook_left_20260307_195120_939726.mp4,hook_left,2026-03-07T19:51:22.464168,30.0,1920,1080
hook_left_20260307_195124_473826.mp4,hook_left,2026-03-07T19:51:26.006662,30.0,1920,1080
hook_right_20260307_195131_048662.mp4,hook_right,2026-03-07T19:51:32.570778,30.0,1920,1080
hook_right_20260307_195134_585814.mp4,hook_right,2026-03-07T19:51:36.096139,30.0,1920,1080
hook_right_20260307_195138_137024.mp4,hook_right,2026-03-07T19:51:39.644266,30.0,1920,1080
hook_right_20260307_195141_672981.mp4,hook_right,2026-03-07T19:51:43.231477,30.0,1920,1080
hook_right_20260307_195145_241130.mp4,hook_right,2026-03-07T19:51:46.771315,30.0,1920,1080
hook_right_20260307_195148_825224.mp4,hook_right,2026-03-07T19:51:50.368706,30.0,1920,1080
hook_right_20260307_195152_393296.mp4,hook_right,2026-03-07T19:51:53.933243,30.0,1920,1080
hook_right_20260307_195155_977283.mp4,hook_right,2026-03-07T19:51:57.564372,30.0,1920,1080
hook_right_20260307_195159_577385.mp4,hook_right,2026-03-07T19:52:01.143265,30.0,1920,1080
hook_right_20260307_195203_192614.mp4,hook_right,2026-03-07T19:52:04.708212,30.0,1920,1080
hook_right_20260307_195206_729335.mp4,hook_right,2026-03-07T19:52:08.254221,30.0,1920,1080
hook_right_20260307_195210_265930.mp4,hook_right,2026-03-07T19:52:11.843431,30.0,1920,1080
hook_right_20260307_195213_880788.mp4,hook_right,2026-03-07T19:52:15.390600,30.0,1920,1080
hook_right_20260307_195217_416404.mp4,hook_right,2026-03-07T19:52:18.938264,30.0,1920,1080
hook_right_20260307_195220_953769.mp4,hook_right,2026-03-07T19:52:22.476448,30.0,1920,1080
hook_right_20260307_195224_535730.mp4,hook_right,2026-03-07T19:52:26.044050,30.0,1920,1080
hook_right_20260307_195228_073748.mp4,hook_right,2026-03-07T19:52:29.595628,30.0,1920,1080
hook_right_20260307_195231_609305.mp4,hook_right,2026-03-07T19:52:33.130338,30.0,1920,1080
hook_right_20260307_195235_143200.mp4,hook_right,2026-03-07T19:52:36.666748,30.0,1920,1080
hook_right_20260307_195238_695596.mp4,hook_right,2026-03-07T19:52:40.218224,30.0,1920,1080
hook_right_20260307_195242_234122.mp4,hook_right,2026-03-07T19:52:43.798476,30.0,1920,1080
hook_right_20260307_195245_848928.mp4,hook_right,2026-03-07T19:52:47.355445,30.0,1920,1080
hook_right_20260307_195249_385387.mp4,hook_right,2026-03-07T19:52:50.932031,30.0,1920,1080
hook_right_20260307_195252_952278.mp4,hook_right,2026-03-07T19:52:54.516429,30.0,1920,1080
hook_right_20260307_195256_569670.mp4,hook_right,2026-03-07T19:52:58.078290,30.0,1920,1080
hook_right_20260307_195300_104062.mp4,hook_right,2026-03-07T19:53:01.638242,30.0,1920,1080
hook_right_20260307_195303_672301.mp4,hook_right,2026-03-07T19:53:05.194576,30.0,1920,1080
hook_right_20260307_195307_225069.mp4,hook_right,2026-03-07T19:53:08.745776,30.0,1920,1080
hook_right_20260307_195310_759986.mp4,hook_right,2026-03-07T19:53:12.282402,30.0,1920,1080
hook_right_20260307_195314_299631.mp4,hook_right,2026-03-07T19:53:15.829904,30.0,1920,1080
hook_right_20260307_195317_879715.mp4,hook_right,2026-03-07T19:53:19.386840,30.0,1920,1080
hook_right_20260307_195321_416608.mp4,hook_right,2026-03-07T19:53:22.940806,30.0,1920,1080
hook_right_20260307_195324_952443.mp4,hook_right,2026-03-07T19:53:26.475665,30.0,1920,1080
hook_right_20260307_195328_536127.mp4,hook_right,2026-03-07T19:53:30.043912,30.0,1920,1080
hook_right_20260307_195332_071076.mp4,hook_right,2026-03-07T19:53:33.593271,30.0,1920,1080
hook_right_20260307_195335_609981.mp4,hook_right,2026-03-07T19:53:37.157260,30.0,1920,1080
hook_right_20260307_195339_191800.mp4,hook_right,2026-03-07T19:53:40.699157,30.0,1920,1080
hook_right_20260307_195342_729892.mp4,hook_right,2026-03-07T19:53:44.251758,30.0,1920,1080
hook_right_20260307_195346_265217.mp4,hook_right,2026-03-07T19:53:47.790047,30.0,1920,1080
hook_right_20260307_195349_801689.mp4,hook_right,2026-03-07T19:53:51.332121,30.0,1920,1080
hook_right_20260307_195353_350907.mp4,hook_right,2026-03-07T19:53:54.873469,30.0,1920,1080
hook_right_20260307_195356_888635.mp4,hook_right,2026-03-07T19:53:58.409698,30.0,1920,1080
hook_right_20260307_195400_423477.mp4,hook_right,2026-03-07T19:54:01.950186,30.0,1920,1080
hook_right_20260307_195403_977856.mp4,hook_right,2026-03-07T19:54:05.528066,30.0,1920,1080
hook_right_20260307_195407_542679.mp4,hook_right,2026-03-07T19:54:09.065775,30.0,1920,1080
hook_right_20260307_195411_079631.mp4,hook_right,2026-03-07T19:54:12.601043,30.0,1920,1080
hook_right_20260307_195414_630019.mp4,hook_right,2026-03-07T19:54:16.139317,30.0,1920,1080
hook_right_20260307_195418_180083.mp4,hook_right,2026-03-07T19:54:19.691719,30.0,1920,1080
hook_right_20260307_195421_702502.mp4,hook_right,2026-03-07T19:54:23.222504,30.0,1920,1080
hook_right_20260307_195425_238392.mp4,hook_right,2026-03-07T19:54:26.761979,30.0,1920,1080
uppercut_left_20260307_195431_783001.mp4,uppercut_left,2026-03-07T19:54:33.305170,30.0,1920,1080
uppercut_left_20260307_195435_334018.mp4,uppercut_left,2026-03-07T19:54:36.852697,30.0,1920,1080
uppercut_left_20260307_195438_869951.mp4,uppercut_left,2026-03-07T19:54:40.393044,30.0,1920,1080
uppercut_left_20260307_195442_405912.mp4,uppercut_left,2026-03-07T19:54:43.929188,30.0,1920,1080
uppercut_left_20260307_195445_943224.mp4,uppercut_left,2026-03-07T19:54:47.465424,30.0,1920,1080
uppercut_left_20260307_195449_494078.mp4,uppercut_left,2026-03-07T19:54:51.016466,30.0,1920,1080
uppercut_left_20260307_195453_030356.mp4,uppercut_left,2026-03-07T19:54:54.536407,30.0,1920,1080
uppercut_left_20260307_195456_565410.mp4,uppercut_left,2026-03-07T19:54:58.088410,30.0,1920,1080
uppercut_left_20260307_195500_118124.mp4,uppercut_left,2026-03-07T19:55:01.626904,30.0,1920,1080
uppercut_left_20260307_195503_653064.mp4,uppercut_left,2026-03-07T19:55:05.177003,30.0,1920,1080
uppercut_left_20260307_195507_190200.mp4,uppercut_left,2026-03-07T19:55:08.712335,30.0,1920,1080
uppercut_left_20260307_195510_725754.mp4,uppercut_left,2026-03-07T19:55:12.278486,30.0,1920,1080
uppercut_left_20260307_195514_309995.mp4,uppercut_left,2026-03-07T19:55:15.840567,30.0,1920,1080
uppercut_left_20260307_195517_878184.mp4,uppercut_left,2026-03-07T19:55:19.401138,30.0,1920,1080
uppercut_left_20260307_195521_429836.mp4,uppercut_left,2026-03-07T19:55:22.936990,30.0,1920,1080
uppercut_left_20260307_195524_968718.mp4,uppercut_left,2026-03-07T19:55:26.495849,30.0,1920,1080
uppercut_left_20260307_195528_533761.mp4,uppercut_left,2026-03-07T19:55:30.059152,30.0,1920,1080
uppercut_left_20260307_195532_071711.mp4,uppercut_left,2026-03-07T19:55:33.592515,30.0,1920,1080
uppercut_left_20260307_195535_621094.mp4,uppercut_left,2026-03-07T19:55:37.146402,30.0,1920,1080
uppercut_left_20260307_195539_157364.mp4,uppercut_left,2026-03-07T19:55:40.679318,30.0,1920,1080
uppercut_left_20260307_195542_693075.mp4,uppercut_left,2026-03-07T19:55:44.253985,30.0,1920,1080
uppercut_left_20260307_195546_276494.mp4,uppercut_left,2026-03-07T19:55:47.799438,30.0,1920,1080
uppercut_left_20260307_195549_847010.mp4,uppercut_left,2026-03-07T19:55:51.368606,30.0,1920,1080
uppercut_left_20260307_195553_381267.mp4,uppercut_left,2026-03-07T19:55:54.902661,30.0,1920,1080
uppercut_left_20260307_195556_932836.mp4,uppercut_left,2026-03-07T19:55:58.455371,30.0,1920,1080
uppercut_left_20260307_195600_469018.mp4,uppercut_left,2026-03-07T19:56:01.982642,30.0,1920,1080
uppercut_left_20260307_195604_005220.mp4,uppercut_left,2026-03-07T19:56:05.528014,30.0,1920,1080
uppercut_left_20260307_195607_556638.mp4,uppercut_left,2026-03-07T19:56:09.067881,30.0,1920,1080
uppercut_left_20260307_195611_091846.mp4,uppercut_left,2026-03-07T19:56:12.616559,30.0,1920,1080
uppercut_left_20260307_195614_629220.mp4,uppercut_left,2026-03-07T19:56:16.134164,30.0,1920,1080
uppercut_left_20260307_195618_164985.mp4,uppercut_left,2026-03-07T19:56:19.719823,30.0,1920,1080
uppercut_left_20260307_195621_747973.mp4,uppercut_left,2026-03-07T19:56:23.258480,30.0,1920,1080
uppercut_left_20260307_195625_287546.mp4,uppercut_left,2026-03-07T19:56:26.812020,30.0,1920,1080
uppercut_left_20260307_195628_870029.mp4,uppercut_left,2026-03-07T19:56:30.376322,30.0,1920,1080
uppercut_left_20260307_195632_405155.mp4,uppercut_left,2026-03-07T19:56:33.932253,30.0,1920,1080
uppercut_left_20260307_195635_974958.mp4,uppercut_left,2026-03-07T19:56:37.497991,30.0,1920,1080
uppercut_left_20260307_195639_510003.mp4,uppercut_left,2026-03-07T19:56:41.032465,30.0,1920,1080
uppercut_left_20260307_195643_061612.mp4,uppercut_left,2026-03-07T19:56:44.583465,30.0,1920,1080
uppercut_left_20260307_195646_611505.mp4,uppercut_left,2026-03-07T19:56:48.130599,30.0,1920,1080
uppercut_left_20260307_195650_164946.mp4,uppercut_left,2026-03-07T19:56:51.687926,30.0,1920,1080
uppercut_left_20260307_195653_718679.mp4,uppercut_left,2026-03-07T19:56:55.239650,30.0,1920,1080
uppercut_left_20260307_195657_253523.mp4,uppercut_left,2026-03-07T19:56:58.779880,30.0,1920,1080
uppercut_left_20260307_195700_821650.mp4,uppercut_left,2026-03-07T19:57:02.345221,30.0,1920,1080
uppercut_left_20260307_195704_372321.mp4,uppercut_left,2026-03-07T19:57:05.937917,30.0,1920,1080
uppercut_left_20260307_195707_972181.mp4,uppercut_left,2026-03-07T19:57:09.493923,30.0,1920,1080
uppercut_left_20260307_195711_525016.mp4,uppercut_left,2026-03-07T19:57:13.030270,30.0,1920,1080
uppercut_left_20260307_195715_059684.mp4,uppercut_left,2026-03-07T19:57:16.573751,30.0,1920,1080
uppercut_left_20260307_195718_597063.mp4,uppercut_left,2026-03-07T19:57:20.144379,30.0,1920,1080
uppercut_left_20260307_195722_164538.mp4,uppercut_left,2026-03-07T19:57:23.689463,30.0,1920,1080
uppercut_left_20260307_195725_718217.mp4,uppercut_left,2026-03-07T19:57:27.237599,30.0,1920,1080
uppercut_right_20260307_195732_293034.mp4,uppercut_right,2026-03-07T19:57:33.813501,30.0,1920,1080
uppercut_right_20260307_195735_828378.mp4,uppercut_right,2026-03-07T19:57:37.377694,30.0,1920,1080
uppercut_right_20260307_195739_396042.mp4,uppercut_right,2026-03-07T19:57:40.933626,30.0,1920,1080
uppercut_right_20260307_195742_979489.mp4,uppercut_right,2026-03-07T19:57:44.572083,30.0,1920,1080
uppercut_right_20260307_195746_612623.mp4,uppercut_right,2026-03-07T19:57:48.139223,30.0,1920,1080
uppercut_right_20260307_195750_197699.mp4,uppercut_right,2026-03-07T19:57:51.720058,30.0,1920,1080
uppercut_right_20260307_195753_732070.mp4,uppercut_right,2026-03-07T19:57:55.251917,30.0,1920,1080
uppercut_right_20260307_195757_267181.mp4,uppercut_right,2026-03-07T19:57:58.789547,30.0,1920,1080
uppercut_right_20260307_195800_819146.mp4,uppercut_right,2026-03-07T19:58:02.344020,30.0,1920,1080
uppercut_right_20260307_195804_386852.mp4,uppercut_right,2026-03-07T19:58:05.929117,30.0,1920,1080
uppercut_right_20260307_195808_002207.mp4,uppercut_right,2026-03-07T19:58:09.509735,30.0,1920,1080
uppercut_right_20260307_195811_540140.mp4,uppercut_right,2026-03-07T19:58:13.106053,30.0,1920,1080
uppercut_right_20260307_195815_139361.mp4,uppercut_right,2026-03-07T19:58:16.667309,30.0,1920,1080
uppercut_right_20260307_195818_723530.mp4,uppercut_right,2026-03-07T19:58:20.268712,30.0,1920,1080
uppercut_right_20260307_195822_290943.mp4,uppercut_right,2026-03-07T19:58:23.856199,30.0,1920,1080
uppercut_right_20260307_195825_907789.mp4,uppercut_right,2026-03-07T19:58:27.442246,30.0,1920,1080
uppercut_right_20260307_195829_474331.mp4,uppercut_right,2026-03-07T19:58:31.022793,30.0,1920,1080
uppercut_right_20260307_195833_046645.mp4,uppercut_right,2026-03-07T19:58:34.565299,30.0,1920,1080
uppercut_right_20260307_195836_596243.mp4,uppercut_right,2026-03-07T19:58:38.117290,30.0,1920,1080
uppercut_right_20260307_195840_130684.mp4,uppercut_right,2026-03-07T19:58:41.639153,30.0,1920,1080
uppercut_right_20260307_195843_666919.mp4,uppercut_right,2026-03-07T19:58:45.230531,30.0,1920,1080
uppercut_right_20260307_195847_282969.mp4,uppercut_right,2026-03-07T19:58:48.806776,30.0,1920,1080
uppercut_right_20260307_195850_818819.mp4,uppercut_right,2026-03-07T19:58:52.340901,30.0,1920,1080
